additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Hall Park Road, Walton, Wetherby, West Yorkshire","Reduced on 10/03/2025
 by Beadnall & Copley, Wetherby",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 10/03/2025,"A truly unique five bedroom, three bathroom detached dormer bungalow sat on a fabulous plot of just under one acre on the edge of the picturesque village of Walton. The architecturally designed property is approached via a long driveway and benefits from both a double garage and large tandem gara...",,https://www.rightmove.co.uk/properties/158572619#/?channel=RES_BUY,1195000,158572619,,for-sale,,Leasehold (30 years),30 years,bungal,https://www.rightmove.co.uk/properties/158572619#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Crabtree Green, Collingham, Wetherby, West Yorkshire","Reduced on 18/07/2024
 by Beadnall & Copley, Wetherby",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 18/07/2024,"Full Planning Permission granted for part demolition and substantial extension (application number 23/04670/FU). A fantastic opportunity to purchase this grand four bedroom, two bathroom, detached family home sat on a fabulous plot of approximately 0.5 acres with beautiful gardens and idyllically...",,https://www.rightmove.co.uk/properties/148901690#/?channel=RES_BUY,1195000,148901690,,for-sale,,Leasehold (30 years),30 years,detached h,https://www.rightmove.co.uk/properties/148901690#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/158904578/228986_33704590_DOC_02_0003.pdf""]","The Poplars, Bramhope, Leeds","Added on 03/03/2025
 by Monroe Estate Agents, Alwoodley",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/03/2025,"Welcome to Trelawney, a truly exceptional family home that effortlessly combines sophistication, style, and comfort. Offering five generously proportioned double bedrooms, three elegantly designed reception rooms, and a stunning balcony that captures breathtaking views, this remarkable property i...",,https://www.rightmove.co.uk/properties/158904578#/?channel=RES_BUY,1195000,158904578,3240sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/158904578#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Primo Place, Leeds, West Yorkshire LS8 3LB","Reduced on 12/11/2024
 by New Home Agents, Leeds",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 12/11/2024,"*** EXCELLENT VALUE FOR MONEY. MUST BE VIEWED TO APPRECIATE ALL THIS HOUSE HAS TO OFFER *** TO ARRANGE A VIEWING CALL OUR OFFICES 7AM TO 11PM 7 DAYS A WEEK. SPACIOUS 3 BEDROOM SEMI-DETACHED FAMILY HOME - IDEAL FOR YOUNG / GROWING FAMILIES, NOT TO BE MISSED, SPACIOUS, WELL PRESENTED T...",,https://www.rightmove.co.uk/properties/153134396#/?channel=RES_BUY,250000,153134396,957sq. ft,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/153134396#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Ancaster Road, West Park, Leeds, West Yorkshire","Reduced on 25/07/2024
 by Walker Smale, West Park",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 25/07/2024,"The most impressive size of this impressive imposing, individual, detached ""villa"" style residence is impossible to assess and appreciate without an internal inspection, as it offers exceptional reception space with excellent versatility in the way in which the rooms can be used and has the valua...",,https://www.rightmove.co.uk/properties/147708041#/?channel=RES_BUY,1195000,147708041,3584sq. ft,for-sale,,Leasehold (75 years),75 years,detached h,https://www.rightmove.co.uk/properties/147708041#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Harewood Road, Collingham, Wetherby, West Yorkshire","Added on 25/02/2025
 by Beadnall & Copley, Wetherby",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 25/02/2025,"A beautifully presented five bedroom, three bathroom detached family home with detached double garage, gated entrance and parking for multiple cars. The property is in stunning condition throughout having been extended and greatly improved in recent years and comes with the unusual benefit of a f...",,https://www.rightmove.co.uk/properties/158689496#/?channel=RES_BUY,1175000,158689496,,for-sale,,Leasehold (30 years),30 years,detached h,https://www.rightmove.co.uk/properties/158689496#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/254k/253205/158745716/253205_33701837_DOC_02_0004.pdf""]","Wentworth Street, Wetherby","Added on 26/02/2025
 by Monroe Estate Agents, Boston Spa",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/02/2025,"Monroe is proud to introduce to market this immaculately presented 6-bedroom detached home which occupies an enviable position on the highly sought after Spofforth Park estate in Wetherby... This home boasts spacious bedrooms, 5 bath/shower rooms in total, a newly landscaped garden to the rear an...",,https://www.rightmove.co.uk/properties/158745716#/?channel=RES_BUY,1175000,158745716,3300sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/158745716#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Weston Lane, Otley, West Yorkshire","Reduced on 11/01/2025
 by Strutt & Parker, Harrogate",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 11/01/2025,"A four-bedroom wing of a detached Grade II listed Georgian Manor House with private gardens and stunning lakeside views, located near to local amenities",,https://www.rightmove.co.uk/properties/154766339#/?channel=RES_BUY,1150000,154766339,3164sq. ft,for-sale,£125 per year,Leasehold (999 years),999 years,h,https://www.rightmove.co.uk/properties/154766339#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/43k/42027/158889461/42027_33709283_DOC_00_0001.pdf""]","Harrogate Road, Leeds","Added on 03/03/2025
 by Stoneacre Properties, Chapel Allerton",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/03/2025,"*** STUNNING 4-BED DETACHED PROPERTY IN AMAZING LOCATION *** UNBELIEVABLE DEVELOPMENT OPPORTUNITY WITH GENEROUS SIZED PLOT AND TWO SEPARATE ENTRANCES *** FIXED PRICE *** Stoneacre Properties are extremely excited to bring to market this fantastic, detached family home in Alwoodley, just off Harro...",,https://www.rightmove.co.uk/properties/158889461#/?channel=RES_BUY,1150000,158889461,3100sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/158889461#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Congreve Way, Bardsey, LS17","Added on 30/01/2025
 by Furnell Residential, Leeds",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 30/01/2025,A simply wonderful four-bedroom detached family home which extends to approximately 3000 Sqft and offers an impressive array of individual features coupled with far reaching views across open countryside.`,,https://www.rightmove.co.uk/properties/157555457#/?channel=RES_BUY,1150000,157555457,2922sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/157555457#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/157059422/228986_33613659_DOC_02_0003.pdf""]","The Hall, Chapel Allerton, Leeds","Added on 19/01/2025
 by Monroe Estate Agents, Alwoodley",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 19/01/2025,"The ultimate property in Chapel Allerton! This stunning showstopper is an absolute must-see. Located right in the heart of the area, you won't find anything like it. Don't miss out on this amazing opportunity!",,https://www.rightmove.co.uk/properties/157059422#/?channel=RES_BUY,1150000,157059422,3756sq. ft,for-sale,,Leasehold (20 years),20 years,te,https://www.rightmove.co.uk/properties/157059422#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/229k/228986/158708513/228986_33036131_DOC_02_0003.pdf""]","Adel Wood Barn, Adel, Leeds","Added on 26/02/2025
 by Monroe Estate Agents, Alwoodley",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/02/2025,Looking for a spacious barn conversion with over two acres of land? This North Leeds property is something special.,,https://www.rightmove.co.uk/properties/158708513#/?channel=RES_BUY,1150000,158708513,3394sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/158708513#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Upper Langwith, Collingham, LS22","Reduced on 04/02/2025
 by Furnell Residential, Leeds",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 04/02/2025,"A superior five-bedroom detached family home which occupies an enviable position within this peaceful cul-de-sac and offers stylish contemporary living, combined with a wonderful open aspect across rural greenbelt countryside.",,https://www.rightmove.co.uk/properties/146631299#/?channel=RES_BUY,1125000,146631299,2954sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/146631299#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/66k/65695/147221954/65695_S169911_DOC_00_0002.pdf""]","St Edwards Wood, Clifford, Wetherby, LS23","Reduced on 19/09/2024
 by Renton & Parr, Wetherby",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 19/09/2024,"A stunning five bedroom, four bathroom detached house providing exceptional family accommodation, beautifully decorated throughout. Forming part of a modern private cul-de-sac development located off the High Street of this popular village within close proximity of Boston Spa and open countrys...",,https://www.rightmove.co.uk/properties/147221954#/?channel=RES_BUY,1125000,147221954,2502sq. ft,for-sale,,Leasehold (33 years),33 years,detached h,https://www.rightmove.co.uk/properties/147221954#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Crabtree Green, Collingham, LS22","Added on 03/01/2025
 by Furnell Residential, Leeds",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/01/2025,"Set against a stunning rural back drop on the outskirts of Collingham, this wonderful home offers unrivalled family accommodation whilst enjoying a delightful setting.",,https://www.rightmove.co.uk/properties/156441131#/?channel=RES_BUY,1100000,156441131,2501sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/156441131#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Layton Drive, Rawdon, Leeds, West Yorkshire, LS19","Added on 03/03/2025
 by Hardisty Prestige, Horsforth",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/03/2025,"A truly impressive and deceptive large family home. Located in one of the most prestigious streets in Rawdon & North Leeds is this immaculate, recently improved, beautifully presented & heavily extended detached family home. Boasting a modern living layout including a stunning dining kitc...",,https://www.rightmove.co.uk/properties/158923475#/?channel=RES_BUY,1100000,158923475,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/158923475#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Breary Lane East, Bramhope, Leeds, West Yorkshire","Added on 24/02/2025
 by Walker Smale, West Park",0,6,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 24/02/2025,"This superb detached residence of impressive size benfits from being in a much sought after and exclusive part of the village and is ideal for a larger, growing or extended family!",,https://www.rightmove.co.uk/properties/158636162#/?channel=RES_BUY,1100000,158636162,,for-sale,,Leasehold (75 years),75 years,detached h,https://www.rightmove.co.uk/properties/158636162#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Muddy Lane, Linton, LS22","Added on 30/01/2025
 by Furnell Residential, Leeds",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 30/01/2025,A stylish and most individual home which extends to approximately 2100 Sqft and offers a private outdoor pool whilst enjoying a delightful elevated setting adjoining open countryside.,,https://www.rightmove.co.uk/properties/157582529#/?channel=RES_BUY,1100000,157582529,2034sq. ft,for-sale,,Leasehold (15 years),15 years,detached h,https://www.rightmove.co.uk/properties/157582529#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Ashville, Creskeld Lane, Bramhope, Leeds","Added on 26/02/2025
 by Fine & Country, Moortown",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/02/2025,"This substantial property boasts breathtaking long-distance views across the beautiful Wharfe Valley, offering an unparalleled blend of comfort, convenience, and natural beauty. With five generously sized bedrooms and a flexible layout spread over three storeys, this home is ideal for families se...",,https://www.rightmove.co.uk/properties/158710394#/?channel=RES_BUY,1100000,158710394,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/158710394#/?channel=RES_BUY,
